emp_no,first_name,last_name,gender,salary,to_date
12311,Susanne,Lubachevsky,M,40000,9999-01-01
12316,Hyuncheol,Duclos,F,46261,9999-01-01
12317,Weiyi,Crabtree,M,40000,9999-01-01
12327,DAIDA,Bruckman,M,67449,9999-01-01
12328,Atilio,Prampolini,M,51299,9999-01-01
12338,Kagan,Besselaar,F,46270,9999-01-01
12339,Pranay,Czaja,M,40000,9999-01-01
12341,Rasiah,Luga,M,40000,9999-01-01
12343,Sorina,Slaats,M,52134,9999-01-01
12355,Vidar,Hutton,M,70724,9999-01-01
12364,Neelam,Cummings,F,42337,9999-01-01
12365,Kamakshi,Bisiani,M,40000,9999-01-01
12140,Xudong,Paciorek,M,40000,9999-01-01
12368,Gor,Dechter,F,45415,9999-01-01
12373,Mooi,Driscoll,F,75986,9999-01-01
12149,Suebskul,Grandbois,M,109934,9999-01-01
12379,Kazuhisa,Serna,F,43508,9999-01-01
12381,Amalendu,Klerer,M,42211,9999-01-01
12388,Arumugam,Hebert,F,40000,9999-01-01
12159,Shem,Perly,M,61210,9999-01-01
12394,Stevo,Reeken,F,40000,9999-01-01
12395,Sanjit,Felder,M,66909,9999-01-01
12399,Mihalis,Luga,M,85582,9999-01-01
12160,Aamer,Garrabrants,M,60391,9999-01-01
12164,Muneo,Chachaty,F,43366,9999-01-01
12165,Xiaobin,Maquelin,F,41951,9999-01-01
12411,Shao,Ibel,M,97610,9999-01-01
12413,Hugh,Gadepally,F,53179,9999-01-01
12168,Arnd,Salverda,M,40000,9999-01-01
12417,Dannz,Spelt,F,67342,9999-01-01
12172,Jianhua,Llado,M,40000,9999-01-01
12421,Toshimi,Gulik,M,52691,9999-01-01
12422,Berhard,Demos,F,71376,9999-01-01
12174,Slavian,Plavsic,F,40000,9999-01-01
12426,Shahaf,Valtorta,F,40000,9999-01-01
12183,Harngdar,Iisaku,M,40000,9999-01-01
12427,Zissis,Daescu,F,40000,9999-01-01
12186,Guther,Nooteboom,F,70221,9999-01-01
12434,Xumin,Bernardinello,F,40000,9999-01-01
12438,Yongmao,Mondadori,M,109440,9999-01-01
12450,Sanjeeva,Perng,M,40000,9999-01-01
12452,Hiroyasu,Francisci,M,40000,9999-01-01
12190,Abdulah,Engberts,M,40000,9999-01-01
12454,Kerryn,Farris,F,41347,9999-01-01
12191,Rosella,Bazzichi,M,45307,9999-01-01
12192,Feiyu,Klyachko,F,41625,9999-01-01
12464,Shai,Milicic,F,50448,9999-01-01
12466,Cullen,Nations,F,65175,9999-01-01
12205,Sushant,Rossi,M,40000,9999-01-01
12468,Ioana,Baezner,M,41627,9999-01-01
12475,Filipe,Roison,M,40000,9999-01-01
12206,Barton,Janetzko,F,40000,9999-01-01
12480,Tetsushi,Schade,M,62415,9999-01-01
12210,Vugranam,Ashish,M,40000,9999-01-01
12213,Kwangho,Brizzi,M,79834,9999-01-01
12487,Mona,Reghbati,F,40000,9999-01-01
12488,Etsuo,Gerteisen,F,40000,9999-01-01
12489,Arnould,Munck,F,63306,9999-01-01
12490,Jackson,Muchinsky,F,40000,9999-01-01
12216,Aloke,Mansanne,M,40000,9999-01-01
12492,Kristinn,Hammerschmidt,M,59589,9999-01-01
12218,Yaghout,Strooper,M,40000,9999-01-01
12497,Stein,Penz,M,81191,9999-01-01
12219,Junsik,Gadepally,F,57507,9999-01-01
12596,Breannda,Roisin,M,40000,9999-01-01
12499,Izaskun,Lamba,F,69706,9999-01-01
12501,Morrie,Matheson,F,76082,9999-01-01
12502,Danil,VanScheik,F,40000,9999-01-01
12504,Adly,Rosaz,F,40000,9999-01-01
12506,Gay,Rodite,F,50229,9999-01-01
12509,Rutger,Krzyzanowski,M,40000,9999-01-01
12514,Tomofumi,Melter,M,54241,9999-01-01
12515,Pranav,Wilharm,F,50655,9999-01-01
12520,Goetz,Basart,M,40000,9999-01-01
12522,Trygve,Zhang,M,47733,9999-01-01
12523,Tonia,Casley,M,94760,9999-01-01
12524,Tetsushi,Demeyer,F,42824,9999-01-01
12528,Conor,Cincotta,F,40000,9999-01-01
12597,Kazuhito,Petereit,F,63589,9999-01-01
12601,Ghassan,Simkin,M,41714,9999-01-01
12534,Yongmao,Gerlach,M,66715,9999-01-01
12537,Avishai,Gonthier,M,85107,9999-01-01
12540,Poornachandra,Bresenham,F,40000,9999-01-01
12541,Shih,Nanard,M,93105,9999-01-01
12603,Utpal,Roison,F,43168,9999-01-01
12542,Kazuhide,Bouloucos,F,44176,9999-01-01
12551,Jeane,Tzvieli,M,40000,9999-01-01
12553,Aral,Vesna,M,40000,9999-01-01
12608,Nectarios,Mondadori,M,40000,9999-01-01
12555,Spyrose,DuCasse,M,68051,9999-01-01
12557,Stafford,Kopetz,M,41840,9999-01-01
12558,Danco,Niizuma,M,40000,9999-01-01
12563,Honesty,Ducloy,M,40000,9999-01-01
12564,Remco,Nitsche,M,76772,9999-01-01
12612,Chandrasekaran,Thimonier,M,92187,9999-01-01
12571,Abdelaziz,Candan,F,53163,9999-01-01
12617,Shawna,Rusterholz,M,55663,9999-01-01
12574,Mong,Gelosh,M,66284,9999-01-01
12623,Raimond,Scharstein,F,79700,9999-01-01
12586,Oguz,Tasistro,M,50972,9999-01-01
12588,Yagil,Kenevan,M,49125,9999-01-01
12589,Anoosh,Chleq,M,59441,9999-01-01
12626,Gill,Comyn,F,61375,9999-01-01
12590,Gita,Rosenbaum,M,72208,9999-01-01
12630,Sreekrishna,Falco,M,41052,9999-01-01
12635,Xinyu,Restivo,F,40000,9999-01-01
12636,Yuuichi,Debuse,F,40000,9999-01-01
12777,Sreenivas,Cichocki,F,50672,9999-01-01
12638,Yuqun,Seiwald,F,56677,9999-01-01
12785,Bouchung,Armand,F,68680,9999-01-01
12786,Weiyi,Schusler,F,51030,9999-01-01
12639,Zeljko,Schapire,F,40000,9999-01-01
12789,Sanjai,Felcyn,M,41358,9999-01-01
12642,Suebskul,Gips,F,68271,9999-01-01
12790,Gunilla,Perl,F,87760,9999-01-01
12644,Bernt,Jayawardene,M,40000,9999-01-01
12795,Masoud,Fordan,M,56969,9999-01-01
12796,Saniya,Stanfel,M,40000,9999-01-01
12798,Lillian,Beeson,F,81145,9999-01-01
12799,Tiina,Businaro,F,42816,9999-01-01
12803,Gad,Boissier,M,91789,9999-01-01
12807,Gretta,Babb,M,48331,9999-01-01
12810,Kristof,Staelin,M,46737,9999-01-01
12645,Kyoichi,Decaestecker,F,63135,9999-01-01
12815,Sushant,Junot,M,65073,9999-01-01
12651,Pragnesh,Bael,M,75150,9999-01-01
12819,Mountaz,Gubsky,M,48455,9999-01-01
12821,Arco,Gihr,F,46727,9999-01-01
12656,Seshu,Morton,F,70030,9999-01-01
12828,Oksana,Camurati,M,85769,9999-01-01
12829,Harngdar,Harbusch,M,51521,9999-01-01
12662,Leucio,Alvarado,M,69016,9999-01-01
12840,Zhensheng,Ferretti,M,40000,9999-01-01
12843,Yinlin,Heijenga,M,40000,9999-01-01
12848,Kazuhide,Smeets,M,40000,9999-01-01
12851,Kwangyoen,Ramsay,F,64013,9999-01-01
12855,Mabhin,Murrill,M,40000,9999-01-01
12857,Alagu,Gils,F,52646,9999-01-01
12863,Leif,Matheson,M,62803,9999-01-01
12865,Katsuyuki,Rothe,M,64679,9999-01-01
12868,Berthier,Nanard,M,40000,9999-01-01
12869,Jacopo,Swiler,F,61803,9999-01-01
12872,Marl,Schmittgen,F,56040,9999-01-01
12879,Baruch,Eugenio,M,40000,9999-01-01
12881,Huai,Yurek,M,66390,9999-01-01
12885,Anwar,Collavizza,M,40000,9999-01-01
12887,Hilari,DuBourdieux,M,40000,9999-01-01
12663,Nobuyoshi,Stellhorn,M,49966,9999-01-01
12889,Mayumi,Mukaidono,F,58901,9999-01-01
12890,Neven,Casley,F,66803,9999-01-01
12893,Licheng,Crouzet,M,50803,9999-01-01
12895,Roddy,Serot,M,40000,9999-01-01
12899,Chinho,Sethi,M,40000,9999-01-01
12664,Zhonghua,Parveen,M,40000,9999-01-01
12666,Stamatina,Prenel,M,40000,9999-01-01
12670,Seongbae,Alameldin,M,45281,9999-01-01
12672,Mayumi,Varman,F,54041,9999-01-01
12905,Munehiro,Gecsei,M,58659,9999-01-01
12680,Bader,Staudhammer,M,46321,9999-01-01
12910,Uno,Casley,F,69301,9999-01-01
12915,Arco,Ligten,M,55723,9999-01-01
12687,Weicheng,Badache,M,78376,9999-01-01
12923,Chaosheng,Journel,F,40000,9999-01-01
12689,Luerbio,Boudaillier,M,59689,9999-01-01
12926,Heekeun,Luby,M,68314,9999-01-01
12691,Oddvar,Gils,M,48493,9999-01-01
12697,Uri,Brizzi,M,40000,9999-01-01
12934,Adil,Solares,F,47274,9999-01-01
12936,Reinhold,Farrow,M,64450,9999-01-01
12940,Odinaldo,Farrar,F,49760,9999-01-01
12941,Tommaso,Perelgut,F,67069,9999-01-01
12707,Gregory,Zastre,M,53664,9999-01-01
12944,Alselm,Benzmuller,M,40000,9999-01-01
12949,Geoff,Asrin,F,40000,9999-01-01
12709,Ronghao,Botman,M,45510,9999-01-01
12715,Honglan,Showalter,M,40000,9999-01-01
12960,Tayeb,Navazio,M,40000,9999-01-01
12717,Tzu,Jiafu,F,53194,9999-01-01
12722,Elliott,Cheshire,F,62325,9999-01-01
12962,Paraskevi,Beerel,M,73680,9999-01-01
12969,Mohan,Angot,F,59876,9999-01-01
12725,Inderjeet,Flexer,F,40000,9999-01-01
12726,Fumitake,Panwar,M,61177,9999-01-01
12729,Nahla,Rahier,F,51796,9999-01-01
12977,Byong,Markovitch,M,61326,9999-01-01
12731,Yongmao,Waymire,F,40000,9999-01-01
12982,Sachem,Aamodt,F,40000,9999-01-01
12983,Elliott,Hambrick,F,57252,9999-01-01
12732,Mara,Takanami,M,74436,9999-01-01
12986,Khun,Hennebert,M,50021,9999-01-01
12987,Youngkon,Kading,M,56823,9999-01-01
12734,Gil,Frijda,M,40000,9999-01-01
13000,Adhemar,Chiodo,F,40000,9999-01-01
12746,Heekeun,Lunn,F,63044,9999-01-01
13002,Henk,Muhlberg,M,40935,9999-01-01
13004,Fan,Beznosov,M,40000,9999-01-01
12747,Salvador,Atrawala,F,40000,9999-01-01
13008,Jayesh,Zaumen,M,40000,9999-01-01
13011,Aamer,Glowinski,F,51216,9999-01-01
13013,Heekeun,Baak,F,40000,9999-01-01
12748,Berry,Kakkar,M,40000,9999-01-01
12753,Kazuhito,Syrotiuk,F,47071,9999-01-01
12754,Ronnie,Tetzlaff,F,56137,9999-01-01
13027,Paraskevi,Kohling,M,65940,9999-01-01
12755,Rildo,Rodite,F,40196,9999-01-01
13030,Yahiko,Kroll,M,51770,9999-01-01
12761,Hitofumi,Schaad,M,62465,9999-01-01
13034,Arunas,Rosen,F,77736,9999-01-01
12769,Abdelwaheb,Gluchowski,F,40000,9999-01-01
12770,Maik,Benzaken,F,55103,9999-01-01
13046,Vivian,Stafford,M,40000,9999-01-01
12773,Jenwei,Lovengreen,M,65556,9999-01-01
13047,Atilio,Chelton,M,52323,9999-01-01
13048,Kerhong,Massonet,M,40000,9999-01-01
13052,Aleksandar,Schlenzig,M,42693,9999-01-01
13054,Samphel,Masamoto,M,40000,9999-01-01
12774,Moon,Asrin,M,40000,9999-01-01
13146,Haldon,Erie,M,61398,9999-01-01
13147,Shichao,Ginesta,M,77429,9999-01-01
13150,Mahmut,Stavenow,M,40000,9999-01-01
13065,Zine,Schiper,M,58147,9999-01-01
13067,Wayne,Kornyak,F,40000,9999-01-01
13156,Akeel,Millington,M,48285,9999-01-01
13075,Rosella,Morrin,M,40000,9999-01-01
13076,Deniz,Skafidas,F,50582,9999-01-01
13084,Domenico,Pagter,F,64106,9999-01-01
13086,Dzung,Domenig,M,40000,9999-01-01
13159,Jingling,Ranst,F,54536,9999-01-01
13093,Sajjan,Unno,M,75658,9999-01-01
13161,Manu,Picci,M,49733,9999-01-01
13096,Ibibia,Armand,M,52544,9999-01-01
13165,Lucian,Benner,F,42796,9999-01-01
13168,Munir,Stentiford,F,49210,9999-01-01
13103,Srinidhi,Ellozy,F,40000,9999-01-01
13170,Cheong,Bernardeschi,M,49012,9999-01-01
13108,Rance,Matteis,M,40000,9999-01-01
13110,Maria,Kamble,F,57941,9999-01-01
13171,Anoosh,Birnbaum,M,40000,9999-01-01
13173,Arve,Horswill,M,46354,9999-01-01
13175,Yucai,Swick,M,65572,9999-01-01
13179,Moty,Janocha,M,90233,9999-01-01
13124,Quingbo,Garnick,F,73785,9999-01-01
13126,Parviz,Hennebert,F,40000,9999-01-01
13133,Guther,Senzako,M,67777,9999-01-01
13134,Lorien,Chepyzhov,M,51227,9999-01-01
13182,Kokou,Rodite,M,46832,9999-01-01
13140,Shuji,Vidal,M,40000,9999-01-01
13143,Qingxiang,Ventosa,F,40000,9999-01-01
13144,Persi,Nollmann,M,52825,9999-01-01
13186,Kyoichi,Barbanera,M,93138,9999-01-01
13189,Yuuichi,Bazzichi,F,40000,9999-01-01
13192,Rosita,Flowers,M,43986,9999-01-01
13332,Nidapan,Pearson,F,40000,9999-01-01
13333,Yoshinari,Hennebert,M,50997,9999-01-01
13200,Weidon,Pauthner,F,50821,9999-01-01
13341,Bodh,Doering,F,40000,9999-01-01
13342,Georgy,Doering,F,59327,9999-01-01
13343,Heon,Usery,M,40000,9999-01-01
13346,Francoise,Zastre,M,40000,9999-01-01
13347,Lein,Sifakis,F,79839,9999-01-01
13349,Zeydy,Danner,F,66066,9999-01-01
13202,Aram,Scharstein,F,51915,9999-01-01
13203,Phule,Emmart,M,40000,9999-01-01
13204,Mircea,Pellegrinelli,F,45177,9999-01-01
13206,Tetsurou,Rullman,M,44383,9999-01-01
13210,Jianhua,Klassen,M,83961,9999-01-01
13357,Mabry,Llado,F,40000,9999-01-01
13361,Wilmer,Baek,F,40000,9999-01-01
13368,Kiyokazu,Klassen,M,52872,9999-01-01
13371,Nakhoon,Riexinger,F,40000,9999-01-01
13373,Juichirou,Naumovich,M,82749,9999-01-01
13374,Atreye,Kalefeld,M,40000,9999-01-01
13378,Rafols,Zhiwei,F,64833,9999-01-01
13379,Kinh,Engelmann,M,52620,9999-01-01
13385,Claudi,Buchter,M,40000,9999-01-01
13386,Khosrow,Sgarro,F,91420,9999-01-01
13388,Shuji,Cesareni,M,52597,9999-01-01
13389,Divine,Cmelik,F,40000,9999-01-01
13390,Nathan,Hutton,M,40000,9999-01-01
13392,Fumitake,Beidas,F,69221,9999-01-01
13394,Anneke,Lorys,M,44631,9999-01-01
13396,Chuanyi,Aumann,F,40000,9999-01-01
13402,Augustine,Dulli,M,40000,9999-01-01
13405,Randy,Baba,F,60799,9999-01-01
13407,Gio,Chenoweth,M,60348,9999-01-01
13408,Sreekrishna,Lagarias,M,52479,9999-01-01
13213,Hein,Billawala,M,61131,9999-01-01
13412,Ranga,Erdmenger,M,56217,9999-01-01
13415,Nathalie,Speer,F,61838,9999-01-01
13416,Fox,Billawala,M,40000,9999-01-01
13417,Dipayan,Condotta,M,53074,9999-01-01
13216,Stabislas,Weedman,M,40000,9999-01-01
13422,Vishwani,Gerlach,F,59466,9999-01-01
13227,Goncalo,Pell,M,88669,9999-01-01
13427,Sreekrishna,Narwekar,F,50468,9999-01-01
13232,Mitchel,Fujisaki,F,40000,9999-01-01
13439,Domenick,Ullian,F,49283,9999-01-01
13233,Alselm,Chvatal,M,49414,9999-01-01
13442,Giordano,Miake,M,40000,9999-01-01
13443,Mayuko,Puppo,M,40000,9999-01-01
13445,Renee,Dehkordi,M,53194,9999-01-01
13235,Taizo,Remmers,F,57427,9999-01-01
13238,Ebru,Foote,F,40000,9999-01-01
13451,Gretta,Weiland,M,40000,9999-01-01
13453,Sugwoo,Lalonde,M,52593,9999-01-01
13456,Uzi,Erol,M,40000,9999-01-01
13457,Shooichi,Parfitt,M,40812,9999-01-01
13240,King,Pileggi,M,49018,9999-01-01
13458,Feipei,Nivat,F,41375,9999-01-01
13460,Yinghua,Gips,M,40000,9999-01-01
13246,Adil,Siepmann,F,83156,9999-01-01
13463,Theron,Berstel,F,40000,9999-01-01
13465,Sasan,Rehfuss,M,49821,9999-01-01
13467,Zhigen,Katzenelson,M,56977,9999-01-01
13472,Dzung,Larfeldt,M,40000,9999-01-01
13475,Kamakshi,Piancastelli,F,55431,9999-01-01
13250,Zeydy,Schusler,M,47829,9999-01-01
13252,Morris,Kavvadias,F,55454,9999-01-01
13260,JoAnna,McDermid,M,40000,9999-01-01
13493,Uinam,Jullig,F,40000,9999-01-01
13500,Irene,Erol,M,57581,9999-01-01
13263,Subhash,Zockler,F,61281,9999-01-01
13504,Parto,Mandell,F,41895,9999-01-01
13505,Chandrasekaran,Hambrick,M,46130,9999-01-01
13272,Arun,Jiang,F,40000,9999-01-01
13276,Yechiam,Seuren,M,65836,9999-01-01
13282,Cordelia,Macedo,M,45990,9999-01-01
13520,Takahiro,Mahnke,F,46435,9999-01-01
13522,Jaewon,Vingron,M,70884,9999-01-01
13523,Dines,Karunanithi,M,45333,9999-01-01
13524,Chaoyi,Porotnikoff,F,52849,9999-01-01
13288,Muneo,Broomell,F,40000,9999-01-01
13535,Arunas,Schlenzig,F,40000,9999-01-01
13539,Cedric,Bala,F,54246,9999-01-01
13540,Cordelia,Krohn,M,82488,9999-01-01
13544,Beshir,Sullins,M,91559,9999-01-01
13546,Aimee,Brookner,F,50295,9999-01-01
13549,Matk,Koprowski,M,40000,9999-01-01
13552,Ingmar,Capobianchi,M,73346,9999-01-01
13554,Divine,Birke,M,49930,9999-01-01
13290,Stamatina,Karner,F,40000,9999-01-01
13291,Georg,Stamatiou,M,54720,9999-01-01
13294,Haldun,Stroustrup,F,57991,9999-01-01
13302,Mack,Alencar,F,40000,9999-01-01
13303,Koldo,Rissanen,M,63524,9999-01-01
13309,Toshimori,Lipner,F,40000,9999-01-01
13312,Filipp,Schurmann,F,53718,9999-01-01
13571,Eben,Passino,F,61100,9999-01-01
13575,Kazuhiko,Hettesheimer,M,73636,9999-01-01
13576,Jungsoon,Engberts,F,73022,9999-01-01
13315,Sakthirel,Stroustrup,F,40000,9999-01-01
13320,Gino,Bahr,F,47422,9999-01-01
13586,Abdelwaheb,Klassen,M,40000,9999-01-01
13591,Jinxi,Poulakidas,F,40000,9999-01-01
13704,Vishu,Kumaresan,F,40000,9999-01-01
13596,Georg,Marletta,M,57320,9999-01-01
13598,Subhrajyoti,Barvinok,M,76264,9999-01-01
13600,Baocai,Babu,M,40000,9999-01-01
13605,Dmitry,Encarnacion,F,70404,9999-01-01
13612,Shao,Mansanne,F,40000,9999-01-01
13708,Taizo,Bolsens,F,48399,9999-01-01
13617,Prodip,Fioravanti,F,40000,9999-01-01
13713,Nitsan,Porenta,M,56608,9999-01-01
13621,Fei,Haddadi,M,73192,9999-01-01
13624,Zhigen,Yurek,M,40000,9999-01-01
13719,Hugh,Porotnikoff,F,49098,9999-01-01
13629,Dzung,Trelles,M,40000,9999-01-01
13721,Sugwoo,Delgrossi,F,64754,9999-01-01
13727,Vitali,Merey,M,50798,9999-01-01
13642,Inderjeet,Luit,M,45456,9999-01-01
13643,Geoff,Chenney,M,64841,9999-01-01
13648,Zejun,Lamba,F,47723,9999-01-01
13730,Munehiro,Kalorkoti,M,53832,9999-01-01
13653,Kristen,Iivonen,M,53242,9999-01-01
13738,Bangqing,Mitchem,F,48349,9999-01-01
13662,Tianruo,Zucker,F,66158,9999-01-01
13670,Moti,Takanami,F,40000,9999-01-01
13673,Kish,Levasseur,F,50560,9999-01-01
13680,Denny,Speer,M,46968,9999-01-01
13683,Zhilian,Vakili,F,40000,9999-01-01
13744,Hisao,Quittner,M,58206,9999-01-01
13685,Weicheng,Hockney,F,48322,9999-01-01
13745,Ung,Camurati,M,40000,9999-01-01
13697,Shuichi,Weedon,M,40000,9999-01-01
13758,Subhrajyoti,Sidou,M,66365,9999-01-01
13888,Xuedong,Reghbati,F,40000,9999-01-01
13894,Ult,Schonegge,F,48958,9999-01-01
13762,Fumino,Choobineh,F,88048,9999-01-01
13897,JoAnna,Hardjono,M,48476,9999-01-01
13899,Mostafa,Crouzet,F,40000,9999-01-01
13766,Tremaine,Heemskerk,M,43748,9999-01-01
13904,Youngkon,Cairo,M,73885,9999-01-01
13769,Yakichi,Trogemann,F,61025,9999-01-01
13911,Fen,Jansen,M,64188,9999-01-01
13913,Xinan,Yoshizawa,M,42772,9999-01-01
13772,Khalil,Klyachko,M,57288,9999-01-01
13775,Arve,Maierhofer,M,70161,9999-01-01
13919,Brewster,Sinicrope,M,51486,9999-01-01
13922,Jinpo,Langford,M,80951,9999-01-01
13924,Mary,DasSarma,F,40000,9999-01-01
13928,Mahmut,Nitta,F,76677,9999-01-01
13934,Shiv,Bratsberg,F,46507,9999-01-01
13936,Tsz,Hambrick,M,47292,9999-01-01
13942,Elzbieta,Esteva,M,40000,9999-01-01
13943,Maya,Plump,F,87119,9999-01-01
13944,Takahito,Maierhofer,M,54309,9999-01-01
13946,Atilio,Sgarro,M,52426,9999-01-01
13948,Xiaocheng,Hanratty,F,42837,9999-01-01
13951,Mooi,Genther,F,82054,9999-01-01
13960,Nechama,Hettesheimer,M,43204,9999-01-01
13962,Maris,Ghelli,M,67965,9999-01-01
13966,Boguslaw,Cooman,F,40000,9999-01-01
13969,Jianwen,Chandrasekhar,F,60392,9999-01-01
13972,Seongbin,Walston,F,49895,9999-01-01
13776,Marjo,Brookner,F,53362,9999-01-01
13786,Takushi,Berendt,F,74494,9999-01-01
13987,Huican,Fujisaki,M,49919,9999-01-01
13990,Deborah,Schapiro,F,52723,9999-01-01
13992,Ulises,Kenevan,M,81318,9999-01-01
13993,Troy,Marciano,F,69962,9999-01-01
13999,Florian,Crouzet,M,40000,9999-01-01
14001,Mohammad,Wynblatt,M,40000,9999-01-01
13787,Xiaobin,Sinicrope,F,40000,9999-01-01
13792,Valery,Sury,M,59127,9999-01-01
14005,Vojin,Stellhorn,M,40000,9999-01-01
14011,Katsuo,Peris,M,50800,9999-01-01
14012,Yishai,Hanratty,M,40000,9999-01-01
13796,Paloma,Thorelli,M,50962,9999-01-01
14015,Manibrata,Picaronny,M,63084,9999-01-01
13797,Juyoung,Leonhardt,M,54537,9999-01-01
13798,Khosrow,Tischendorf,F,41101,9999-01-01
14024,Naftali,Lukaszewicz,M,49470,9999-01-01
13799,Chriss,Backhouse,M,40000,9999-01-01
13800,Nikolaus,Gammage,F,40000,9999-01-01
13809,Kiyotoshi,Basagni,M,43735,9999-01-01
14030,Guadalupe,Hiroyama,F,51275,9999-01-01
14031,Joydip,Bashian,M,58367,9999-01-01
14034,Aloys,Seghrouchni,M,69700,9999-01-01
13811,Kien,Azadmanesh,M,52175,9999-01-01
13815,Guadalupe,Plotkin,M,40000,9999-01-01
14038,Tokuyasu,Plesums,M,62982,9999-01-01
14039,Ugo,Butterworth,M,55689,9999-01-01
13825,Arlette,Pell,M,54704,9999-01-01
14041,Shan,DeMori,F,63235,9999-01-01
14049,Becky,Pelz,F,40000,9999-01-01
14051,Constantijn,Sullins,F,40000,9999-01-01
13831,Yinghua,Rikino,F,40000,9999-01-01
14058,Huai,Kobara,M,56244,9999-01-01
14066,Gennadi,Marrakchi,M,69020,9999-01-01
13838,Giao,Stellhorn,M,40000,9999-01-01
14067,Godehard,Trachtenberg,M,44669,9999-01-01
13841,Christophe,Spinelli,M,52277,9999-01-01
14074,Toshimori,Wendorf,M,44894,9999-01-01
13842,Juichirou,Cichocki,F,40000,9999-01-01
13846,Guiseppe,Welham,M,61097,9999-01-01
14084,Deniz,Halloran,M,40000,9999-01-01
14086,Willard,Syrotiuk,F,68537,9999-01-01
14088,Mori,Leslie,M,44821,9999-01-01
13847,Dhritiman,Gulik,F,40599,9999-01-01
14093,Atreye,Ritzmann,F,44420,9999-01-01
13853,Mingsen,Roohalamini,M,61615,9999-01-01
14105,Ramachenga,Orlowski,M,76767,9999-01-01
14107,Xiahua,Rindone,M,82396,9999-01-01
13856,Xiping,Conta,F,77934,9999-01-01
14111,Leszek,Cummings,F,52696,9999-01-01
14112,Younwoo,McDermid,M,61757,9999-01-01
13857,Mostafa,Ferriere,F,51929,9999-01-01
14118,Kasturi,Anido,M,46248,9999-01-01
13859,Anoosh,Fujisawa,M,40000,9999-01-01
14122,Masato,Erde,F,62343,9999-01-01
13861,Parke,Serna,F,42013,9999-01-01
13863,Reinhard,Baig,M,84893,9999-01-01
14128,Mountaz,Munck,F,47537,9999-01-01
14130,Yuuichi,Stroustrup,F,40000,9999-01-01
13870,Theirry,Kirkerud,F,40000,9999-01-01
14140,Kiam,Ramamoorthy,M,64727,9999-01-01
14146,Hauke,Sidou,F,40000,9999-01-01
14147,Sasan,Rande,M,40000,9999-01-01
14148,Jungsoon,Hartvigsen,M,40000,9999-01-01
13875,Genta,Manders,M,40000,9999-01-01
14150,Yuqun,Akiyama,F,40000,9999-01-01
13884,Kensei,Swift,M,44785,9999-01-01
14159,Theron,Marrakchi,F,64495,9999-01-01
14165,Aloke,Cunliffe,M,40000,9999-01-01
14257,Kwok,Massonet,F,40000,9999-01-01
14167,Adas,Hertweck,F,40000,9999-01-01
14168,Jiann,Denis,M,40000,9999-01-01
14172,Vasilis,Nitsch,M,61519,9999-01-01
14182,Abdulla,Encarnacion,F,80254,9999-01-01
14259,Aleksandar,Kisuki,M,42593,9999-01-01
14273,Atreye,Benveniste,F,64222,9999-01-01
14191,Jiann,Luby,F,40155,9999-01-01
14199,Tomoyuki,Peek,M,40000,9999-01-01
14200,Masali,Sankaranarayanan,F,52225,9999-01-01
14209,Masanao,Kusakabe,F,40000,9999-01-01
14214,True,Swen,M,49797,9999-01-01
14277,Xiong,Gente,F,40000,9999-01-01
14217,Nimmagadda,Calkin,F,40000,9999-01-01
14281,Hidekazu,Stavenow,F,47391,9999-01-01
14220,Tomofumi,Pargas,F,68017,9999-01-01
14232,Masali,Bojadziev,M,50568,9999-01-01
14233,Zijian,Blokdijk,M,40000,9999-01-01
14234,Alair,Servi,M,59812,9999-01-01
14285,Deborah,Peck,M,53317,9999-01-01
14236,Xuedong,Angiulli,F,40000,9999-01-01
14237,Abdulla,Gerlach,F,57219,9999-01-01
14290,Miyeon,Olivero,M,78736,9999-01-01
14241,Zhonghui,Ranze,F,55280,9999-01-01
14242,Sudhanshu,Benaini,F,40000,9999-01-01
14244,Mahmut,Mullainathan,M,61406,9999-01-01
14245,Boalin,Byoun,F,40000,9999-01-01
14246,Subhada,Piazza,F,47343,9999-01-01
14248,Mark,Alblas,M,40000,9999-01-01
14292,Susanna,Vigier,F,41846,9999-01-01
14298,Chriss,Granlund,F,40000,9999-01-01
14251,Ingemar,Werthner,M,40000,9999-01-01
14252,Weiyi,Fargier,M,40000,9999-01-01
14253,Mart,Mattern,F,40000,9999-01-01
14302,Rosita,Comellas,M,45483,9999-01-01
14310,Marlo,Leuchs,M,40000,9999-01-01
14320,Sreenivas,Schaar,M,40000,9999-01-01
14455,Kwangyoen,Sabnani,M,63969,9999-01-01
14456,Feiyu,Rehfuss,M,57852,9999-01-01
14457,Erez,Wynblatt,F,52732,9999-01-01
14321,Shugo,Falby,F,83644,9999-01-01
14460,Yagil,Lueh,F,56267,9999-01-01
14322,Shem,Kakkad,M,50363,9999-01-01
14323,Golgen,Leslie,F,40000,9999-01-01
14326,Iara,Speckmann,F,51046,9999-01-01
14478,Munehiro,Boissier,F,40000,9999-01-01
14327,Jianwen,Leaver,M,44147,9999-01-01
14481,Moti,Lammel,M,40000,9999-01-01
14329,Nikolaus,Bakhtari,F,46371,9999-01-01
14483,Supot,Marrevee,M,40000,9999-01-01
14484,Gift,Backhouse,M,64573,9999-01-01
14486,Indrajit,Birdsall,M,40000,9999-01-01
14490,Tran,Azulay,F,60770,9999-01-01
14494,Yannis,Azadmanesh,M,40000,9999-01-01
